IdSucursal,DescripcionBandera,RazonSocial,Direccion,Localidad,Provincia,Latitud,Longitud,IdBandera,IdComercio
01153608,Walmart Supercenter,Wal Mart Argentina S.R.L.,Eugenio Perticone 1255,Neuquen,AR-Q,-38.960601,-68.041,5,11
01153613,Walmart Supercenter,Wal Mart Argentina S.R.L.,Moldes 1023,Villanueva,AR-M,-32.91451,-68.825287,5,11
00121101,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Italia 62,Avellaneda,AR-B,-34.6650066,-58.3623175,1,12
00121103,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Gaona 1956,Capital Federal,AR-C,-34.612114899999995,-58.4550437,1,12
00121104,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,12 De Octubre 3054,Quilmes,AR-B,-34.7437163,-58.2891868,1,12
00121105,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Boulevar Bs. As. 710,Monte Grande,AR-B,-34.814703,-58.456994,1,12
00121107,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Hipolito Irigoyen 10699,Lomas De Zamora,AR-B,-34.78172720000001,-58.40670649999999,1,12
00121108,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Cabildo 4125,Capital Federal,AR-C,-34.5458941,-58.4705622,1,12
00121109,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Coronel Juan M. Piran 801,Parana,AR-E,-31.741937100000005,-60.538765100000006,1,12
00121110,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Soldado De La Frontera 5258,V Illa Lugano,AR-C,-34.684517799999995,-58.46414470000001,1,12
00121111,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Balbin 2030,San Martin,AR-B,-34.58105379999999,-58.5418252,1,12
00121116,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Yerbal 1062,Caballito,AR-C,-34.62116,-58.445992,1,12
00121117,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Juan M. Estrada 878,Campana,AR-B,-34.1659506,-58.9611328,1,12
00121118,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Rivadavia 3396,Ciudad De Santa Fe,AR-S,-31.637308,-60.7017017,1,12
00121121,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Larrazabal 3443,Lugano,AR-C,-34.671088,-58.47915,1,12
00121123,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,O Higgins 1263,Bella Vista,AR-B,-34.5715475,-58.6833252,1,12
00121124,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. San Juan 2168,Capital Federal,AR-C,-34.6230367,-58.3959072,1,12
00121125,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Lope De Vega 1742,Cdad. De Bs.As,AR-C,-34.623834,-58.512072,1,12
00121129,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Comesaña 4056,Ciudadela,AR-B,-34.6287238,-58.5488933,1,12
00012113,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Brig. Gral. Juan Manuel De Rosas 14457,Gonzalez Catan,AR-B,-34.764146000000004,-58.6200547,1,12
00121130,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Dardo Rocha 251,Bernal,AR-B,-34.719142,-58.29132729999999,1,12
00121131,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Hipolito Yrigoyen 1826,Jose C Paz,AR-B,-34.519576,-58.7531003,1,12
00121136,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Pedro Goyena 565,Capital Federal,AR-C,-34.62593270000001,-58.4355294,1,12
00121149,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Calle 43 782,La Plata,AR-B,-34.91325870000001,-57.9601721,1,12
00121151,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Asamblea 1100,Parque Chacabuco,AR-C,-34.6358296,-58.4415417,1,12
00121153,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Alvarez Jonte 2502,Capital Federal,AR-C,-34.60737570000001,-58.47749200000001,1,12
00121154,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Tapia De Cruz 420,Escobar,AR-B,-34.3456017,-58.7928537,1,12
00121155,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Country Highland Park None,Pilar,AR-B,-34.419958,-58.79467800000001,1,12
00121158,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Charcas 2980,Capital Federal,AR-C,-34.5924706,-58.4111036,1,12
00121159,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Bartolomé Mitre 1558,Capital Federal,AR-C,-34.6077047,-58.3879012,1,12
00121160,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Antartica Argentina 1160,Capital Federal,AR-C,-34.5850445,-58.372698,1,12
00121162,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Tortugas Country Club None,Pilar,AR-B,-34.4620027,-58.7601993,1,12
00121163,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Junín 1073,Capital Federal,AR-C,-34.5960054,-58.3973971,1,12
00121164,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Jose Hernandez 2955,Villa Ballester,AR-B,-34.5553723,-58.55831110000001,1,12
00121165,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Junin 590,Rosario,AR-S,-32.9265135,-60.6720475,1,12
00121167,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Nazca 1244,Capital Federal,AR-C,-34.6189821,-58.4754368,1,12
00121168,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Corrientes 5748,Capital Federal,AR-C,-34.5951411,-58.44390500000001,1,12
00121170,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Libertador 6840,Capital Federal,AR-C,-34.5491869,-58.45444490000001,1,12
00121171,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Avda. Sarmiento 524,Ezeiza,AR-B,-34.893322999999995,-58.571979000000006,1,12
00121174,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Cullen 5085,Capital Federal,AR-C,-34.5728529,-58.4878818,1,12
00121175,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Tte. Gral. Juan D. Perón 2070,Capital Federal,AR-C,-34.6071216,-58.3960221,1,12
00121176,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Teodoro García 2419,Capital Federal,AR-C,-34.56983579999999,-58.4459054,1,12
00121178,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Ruta 11 Km 404,Gral Madariaga,AR-B,-37.185485,-56.951625,1,12
00121179,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,27 De Febrero 2320,Cuidad De Santa Fe,AR-S,-31.6490499,-60.70394079999999,1,12
00012118,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Hipolito Yrigoyen 3702,Once,AR-C,-34.614634,-58.420517,1,12
00121180,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. San Pedrito 72,Capital Federal,AR-C,-34.631697499999994,-58.46921089999999,1,12
00121181,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Ricardo Balbín 4027,Saavedra,AR-C,-34.5549061,-58.4870293,1,12
00121183,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Hipolito Yrigoyen 8028,Banfield,AR-B,-34.74942479999999,-58.400223200000006,1,12
00121184,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Autopista Panamericana Km. 37.5 1667,Malvinas Argentinas,AR-B,-34.4531158,-58.7307037,1,12
00121185,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Dr Ramon 382,Neuquen,AR-Q,-38.942149918,-68.06446909,1,12
00121186,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Hipolito Yrigoyen 6174,Lanus,AR-B,-34.7269341,-58.3956649,1,12
00121188,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Mitre 2951,Vicente Lopez,AR-B,-34.523962899999994,-58.5208208,1,12
00121189,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Reconquista 1102,Ezeiza,AR-B,-34.8440028,-58.507952,1,12
00012119,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Lima 1553,Constitucion,AR-C,-34.626433,-58.382215,1,12
00121192,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Uruguay 4691,La Horqueta,AR-B,-34.474499,-58.574853,1,12
00121197,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Belgrano 950,Garin,AR-B,-34.417936600000004,-58.7255946,1,12
00121199,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Santa Rosa 1753,Castelar,AR-B,-34.640349,-58.655782,1,12
00001212,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. San Martín 2095,Paternal,AR-C,-34.604823100000004,-58.45713610000001,1,12
00012120,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Elcano 3693,Belgrano,AR-C,-34.578357000000004,-58.460232,1,12
00121203,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Santa Fe 3760,Barrio Norte,AR-C,-34.5847845,-58.4165247,1,12
00121204,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Ruta 11 Km 330,General Lavalle,AR-B,-36.58216639,-56.71463675,1,12
00121208,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Juan Domingo Peron 24080,San Antonio De Padua,AR-B,-34.666820200000004,-58.703197,1,12
00121209,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Peru 2760,Mendoza,AR-M,-32.871590999999995,-68.843574,1,12
00121215,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Gral. Juan Jose Valle 51,Moron,AR-B,-34.6502131,-58.62642090000001,1,12
00121219,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Victorica 660,Moreno,AR-B,-34.6407405,-58.79411649999,1,12
00012122,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Elcano 3002,Belgrano,AR-C,-34.571895,-58.45868299999999,1,12
00121220,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Gaspar M De Jovellanos 151,Caba,AR-C,-34.6320834,-58.3760678,1,12
00012124,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Scalabrini Ortiz 1688,Palermo,AR-C,-34.5902858,-58.4240622,1,12
00012125,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Perú 1496,San Telmo,AR-C,-34.6255187,-58.3736292,1,12
00012126,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Cerviño 3515,Palermo,AR-C,-34.580229,-58.408608,1,12
00012135,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Lope De Vega 2503,Villa Devoto,AR-C,-34.618272999999995,-58.519287,1,12
00012137,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Piedrabuena 4902,Lugano,AR-C,-34.687601,-58.47536,1,12
00012138,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. San Martin 3029,Florida,AR-B,-34.533164,-58.5024536,1,12
00012139,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Emilio Castro 7661,Liniers,AR-C,-34.656142,-58.524475,1,12
00012140,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Eva Peron 2202,Flores Sur,AR-C,-34.638087299999995,-58.4525728,1,12
00012141,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Diaz Velez 4531,Almagro,AR-C,-34.6087141,-58.4309495,1,12
00012142,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Paraguay 2672,Barrio Norte,AR-C,-34.5970815,-58.4064955,1,12
00012143,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Boedo 777,Boedo,AR-C,-34.6221132,-58.4164336,1,12
00012144,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Monroe 3284,Belgrano,AR-C,-34.5635828,-58.4684123,1,12
00012145,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Cabildo 545,Belgrano,AR-C,-34.5713409,-58.4420995,1,12
00012146,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Rivadavia 2846,Once,AR-C,-34.6101883,-58.406752,1,12
00012147,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Amenabar 2134,Belgrano,AR-C,-34.562820200000004,-58.4588525,1,12
00012148,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Directorio 2647,Flores,AR-C,-34.634479,-58.4640708,1,12
00012149,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,San Martin 251,Mar De Ajo,AR-B,-36.7214462,-56.6768593,1,12
00012151,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Rivadavia 13810,Ramos Mejia,AR-B,-34.6402654,-58.5617807,1,12
00012152,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Sanabria 3320,Devoto,AR-C,-34.606244200000006,-58.5106551,1,12
00012153,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. La Plata 3635,Santos Lugares,AR-B,-34.600212299999995,-58.5446567,1,12
00012155,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Avellaneda 3758,Floresta,AR-C,-34.629043700000004,-58.48169100000001,1,12
00012156,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Honduras 3862,Palermo,AR-C,-34.594128399999995,-58.417548,1,12
00012157,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,San Martin 122,San Martin,AR-B,-34.579198100000006,-58.53616360000001,1,12
00012158,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Viamonte 1571,Tribunales,AR-C,-34.6006805,-58.3891667,1,12
00012159,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Monroe 5055,Villa Urquiza,AR-C,-34.5740766,-58.4859548,1,12
00001216,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. La Plata 2392,Pompeya,AR-C,-34.64267,-58.422711,1,12
00012160,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av.  J.B. Alberdi 1737,Flores,AR-C,-34.628167600000005,-58.453314,1,12
00012161,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Alsina 2300,Once,AR-C,-34.6119916,-58.39892439999999,1,12
00012163,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Francisco Rabanal 1345,Pompeya,AR-C,-34.654144,-58.41967879999999,1,12
00012164,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Mitre 3300,Sarandi,AR-B,-34.683170600000004,-58.34293829999999,1,12
00012165,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Hipolito Yrigoyen 380,Quilmes,AR-B,-34.72009179999999,-58.2627514,1,12
00012166,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Maure 1725,Belgrano,AR-C,-34.5668975,-58.4361596,1,12
00012167,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Albarellos 854,Acassuso,AR-B,-34.480244799999994,-58.5056248,1,12
00012168,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Jorge Newbery 555,Las Lomas,AR-B,-34.480824600000005,-58.5376011,1,12
00012169,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Del Libertador 18213,Punta Chica,AR-B,-34.452439500000004,-58.527515,1,12
00001217,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. J. De Garay 2700,Parque Patricios,AR-C,-34.628905,-58.402557,1,12
00012170,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Lasalle 653,San Isidro,AR-B,-34.465452299999995,-58.5100921,1,12
00012171,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Del Libertador 3100,Olivos,AR-B,-34.5016027,-58.48231139999999,1,12
00012174,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Gallo 250,Almagro,AR-C,-34.6056255,-58.4135635,1,12
00012175,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. B. Rivadavia 2602,Lanus,AR-B,-34.6904098,-58.4205743,1,12
00012178,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,México 2236,San Cristobal,AR-C,-34.6162451,-58.398238600000006,1,12
00012180,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,French 2417,Capital Federal,AR-C,-34.590721200000004,-58.399403,1,12
00012182,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Murillo 551,Villa Crespo,AR-C,-34.6017899,-58.44255,1,12
00012183,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Rivadavia 9840,Villa Luro,AR-C,-34.6379202,-58.502751,1,12
00012184,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Castro Barros 30,Almagro,AR-C,-34.6118491,-58.420902100000006,1,12
00012185,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Eva Perón 4730,Mataderos,AR-C,-34.6561036,-58.4767969,1,12
00012188,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. La Plata 541,Caballito,AR-C,-34.621309000000004,-58.428189,1,12
00012190,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Segurola 1701,Devoto,AR-C,-34.6204884,-58.4992502,1,12
00012191,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Agüero 616,Abasto,AR-C,-34.6027526,-58.4114132,1,12
00012192,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Av. Maipu 1758,Vte Lopez,AR-B,-34.521575899999995,-58.4850089,1,12
00012194,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Boulogne Sur Mer Y Av De La Cooperacion -1,Tapiales,AR-B,-34.7030125,-58.4995605,1,12
00012195,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Mendoza 3901,Rosario,AR-S,-32.9446397,-60.6778049,1,12
00012196,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Venezuela 114,Fisherton,AR-S,-32.9298072,-60.72497560000001,1,12
00012197,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Urquiza 1644,Rosario,AR-S,-32.941606199999995,-60.6448748,1,12
00012199,Coto Cicsa,Coto Centro Integral de Comercialización S.A.,Tres De Febrero 1602,Rosario,AR-S,-32.9514498,-60.6467395,1,12
00001311,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. San Martín 3634,Bahía Blanca,AR-B,-38.78299038522823,-62.265877433204594,1,13
00013110,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,España 737,Bahía Blanca,AR-B,-38.7289,-62.27109999999999,1,13
00131100,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Batilana 211,Plottier,AR-Q,-38.95670692426748,-68.24490261244506,1,13
00131101,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Avellaneda 962,Choele Choel,AR-R,-39.29264933198453,-65.65980029272765,1,13
00131102,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Rivadavia 412,Lamarque,AR-R,-39.42213316561279,-65.70491480844794,1,13
00131103,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Avellaneda 710,Luis Beltran,AR-R,-39.311137921000686,-65.76214027474634,1,13
00131104,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. Regimiento 3 De Caballería 853,Trenque Lauquen,AR-B,-35.98267013753607,-62.74294638634274,1,13
00131105,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. San Martín 516,Catriel,AR-R,-37.88332175222674,-67.79881954193115,1,13
00131106,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Alsina 253,Pehuajó,AR-B,-35.81250043643693,-61.89579033854898,1,13
00131107,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Irigoyen 648,Allen,AR-R,-38.975638398537015,-67.83520889352076,1,13
00131108,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Avellaneda 720,Zapala,AR-Q,-38.90446699317285,-70.06100329774199,1,13
00131109,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. San Martín 105,Pehuajó,AR-B,-35.820289958679794,-61.89801299580722,1,13
00013111,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Perito Moreno 2132,Bahía Blanca,AR-B,-38.75483169743749,-62.265606122684574,1,13
00131110,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Alem 3170,Bahía Blanca,AR-B,-38.68393932708354,-62.29150968720205,1,13
00131111,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. Mitre 2537,9 De Julio,AR-B,-35.451289482419185,-60.89747634512605,1,13
00131112,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. San Martín 143,Lobería,AR-B,-38.16471323152355,-58.78192359206878,1,13
00131113,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Chocon Entre Bahia Y Mex 0,Neuquén,AR-Q,-38.96891627597632,-68.0502440930286,1,13
00131114,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Maipu 1363,Cutral Co,AR-Q,-38.935351173233926,-69.24781250971137,1,13
00131115,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Diag. Mar Del Plata Y Calle 35 35,Batán,AR-B,-38.00935567907412,-57.709944559207536,1,13
00131116,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Rivadavia 350,Cinco Saltos,AR-R,-38.82879121789178,-68.0672441131901,1,13
00131117,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Cordillera Del Viento Esq 0,Andacollo,AR-Q,-37.17879924398581,-70.6675814688424,1,13
00131118,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av. San Martín Esq. Sarmi 0,Loncopué,AR-Q,-38.07324923015833,-70.61682875455517,1,13
00131119,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Gral. Villegas 950,San Martín De Los Andes,AR-Q,-40.15730593607521,-71.34851780538156,1,13
00013112,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Paraguay 445,Bahía Blanca,AR-B,-38.70776946221014,-62.26739162209924,1,13
00131120,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Moreno 1036,Viedma,AR-R,-40.81017056502792,-63.00089469554223,1,13
00131121,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Avda.Menguelle 0,Cipolletti,AR-R,-38.92915938779964,-67.99884250762261,1,13
00131122,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Pasaje La Islita 26,San Martín De Los Andes,AR-Q,-40.15000813172369,-71.32222822343466,1,13
00131123,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Los Lagos 1692,San Martín De Los Andes,AR-Q,-40.13060418944226,-71.2251373543404,1,13
00131124,Cooperativa Obrera Limitada De Consumo Y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,Av Del Trabaj Y Dr Ramon 0,Neuquén,AR-Q,-38.9418903934362,-68.11559906636829,1,13
